!DatalogFileV1.0 1552535528
#
# User : atto           Start : 2019/03/14 12:52:08
# Recipe_Name : No_He_SiN_W111
# CURRENT_LOT_ID : 730
# PM_WAFER_STATUS_A : 18
# PM_WAFER_STATUS_B : 0
# ACC_WAFERCOUNT : 1
# ACC_THICKNESS : 0.000000
#
#----------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------
Time                      Recipe_Step_Number      S1_VAT_Pressure      S1_VAT_Position      S2_VAT_Pressure      S2_VAT_Position          S1_P0_PRESS          S1_P1_PRESS          S2_P0_PRESS          S2_P1_PRESS            S1_O2_Set           S1_O2_FLOW            S1_N2_Set           S1_N2_FLOW      S1_He_Set(TEOS)     S1_He_Flow(TEOS)          S1_TEOS_Set         S1_TEOS_FLOW     S1_N2_Set(Purge)    S1_N2_Flow(Purge)      S1_Ar_Set(Teos)     S1_Ar_Flow(Teos)            S2_O2_Set           S2_O2_FLOW            S2_N2_Set           S2_N2_FLOW      S2_He_Set(TEOS)     S2_He_Flow(TEOS)          S2_TEOS_Set         S2_TEOS_FLOW     S2_N2_Set(Purge)    S2_N2_Flow(Purge)      S2_Ar_Set(Teos)     S2_Ar_Flow(Teos)           S1_SH_TEMP       S1_HeLine_TEMP      S1_O2Line1_TEMP       S1_Block1_TEMP       S1_Block2_TEMP       S1_Block3_TEMP       S1_Block4_TEMP          S1_LQ1_TEMP     S1_O2Filter_TEMP          S1_SH_POWER      S1_HeLine_POWER     S1_O2Line1_POWER      S1_Block1_POWER      S1_Block2_POWER      S1_Block3_POWER      S1_Block4_POWER         S1_LQ1_POWER    S1_O2Filter_POWER           S2_SH_TEMP       S2_HeLine_TEMP      S2_O2Line1_TEMP       S2_Block1_TEMP       S2_Block2_TEMP       S2_Block3_TEMP       S2_Block4_TEMP       S2_Divert_TEMP          S2_LQ1_TEMP     S2_O2Filter_TEMP          S2_SH_POWER      S2_HeLine_POWER     S2_O2Line1_POWER      S2_Block1_POWER      S2_Block2_POWER      S2_Block3_POWER      S2_Block4_POWER      S2_Divert_POWER         S2_LQ1_POWER    S2_O2Filter_POWER      S1_Vapor_TEMP_1      S1_Vapor_TEMP_2      S1_Vapor_TEMP_3      S1_Vapor_TEMP_4        S1_Chuck_TEMP      S1_SH_Cool_TEMP     S1_Vapor_POWER_1     S1_Vapor_POWER_2     S1_Vapor_POWER_3     S1_Vapor_POWER_4       S1_Chuck_POWER     S1_SH_Cool_POWER      S2_Vapor_TEMP_1      S2_Vapor_TEMP_2      S2_Vapor_TEMP_3      S2_Vapor_TEMP_4        S2_Chuck_TEMP      S2_SH_Cool_TEMP     S2_Vapor_POWER_1     S2_Vapor_POWER_2     S2_Vapor_POWER_3     S2_Vapor_POWER_4       S2_Chuck_POWER     S2_SH_Cool_POWER        SH_Heat1_TEMP       SH_Heat1_POWER        SH_Heat2_TEMP       SH_Heat2_POWER
#----------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------
2019/03/14 12:52:08.758                    1                0.292                100.0                0.250                100.0              196.732              172.418              206.636              172.317                    0                   -1                    0                   -3                    0                   -0                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  157                  162                  200                  160                  160                  155                  160                  160                    0                   88                   22                   18                   38                    0                   86                   35                    0                 1000                  161                  160                  211                  160                  167                  160                  160                  152                  167                    0                   58                   63                    0                   63                    0                   37                   50                   13                    0                  181                  158                  208                  218                  541                 61.8                    0                   19                    9                   41                  100                    3                  200                  161                  183                 1000                  540                 60.5                   33                   33                   30                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/14 12:52:08.867                    1                0.292                100.0                0.121                100.0              196.728              172.418              206.638              172.317                    0                   -1                    0                   -3                    0                   -0                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  157                  162                  200                  160                  160                  155                  160                  160                    0                   88                   22                   18                   38                    0                   86                   35                    0                 1000                  161                  160                  211                  160                  167                  160                  160                  152                  167                    0                   58                   63                    0                   63                    0                   37                   50                   13                    0                  181                  158                  208                  218                  541                 61.8                    0                   19                    9                   41                  100                    3                  200                  161                  183                 1000                  540                 60.5                   33                   33                   30                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/14 12:52:08.961                    1                0.292                100.0                0.121                100.0              196.722              172.418              206.637              172.317                    0                   -1                    0                   -3                    0                   -0                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  157                  162                  200                  160                  160                  155                  160                  160                    0                   88                   22                   18                   38                    0                   86                   35                    0                 1000                  161                  160                  211                  160                  167                  160                  160                  152                  167                    0                   58                   63                    0                   63                    0                   37                   50                   13                    0                  181                  158                  208                  218                  541                 61.8                    0                   19                    9                   41                  100                    3                  200                  161                  183                 1000                  540                 60.5                   33                   33                   30                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/14 12:52:09.070                    1                0.074                100.0                0.121                100.0              196.729              172.418              206.637              172.317                    0                   -1                    0                   -3                    0                   -0                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  157                  162                  200                  160                  160                  155                  160                  160                    0                   88                   22                   18                   38                    0                   86                   35                    0                 1000                  161                  160                  211                  160                  167                  160                  160                  152                  167                    0                   58                   63                    0                   63                    0                   37                   50                   13                    0                  181                  158                  208                  218                  541                 61.8                    0                   19                    9                   41                  100                    3                  200                  161                  183                 1000                  540                 60.5                   33                   33                   30                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/14 12:52:09.164                    1                0.074                100.0                0.059                100.0              196.731              172.418              206.637              172.317                    0                   -1                    0                   -3                    0                   -0                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  157                  162                  200                  160                  160                  155                  160                  160                    0                   88                   22                   18                   38                    0                   86                   35                    0                 1000                  161                  160                  211                  160                  167                  160                  160                  152                  167                    0                   58                   63                    0                   63                    0                   37                   50                   13                    0                  181                  158                  208                  218                  541                 61.8                    0                   19                    9                   41                  100                    3                  200                  161                  183                 1000                  540                 60.5                   33                   33                   30                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/14 12:52:09.258                    1                0.074                100.0                0.059                100.0              196.734              172.418              206.634              172.317                    0                   -1                    0                   -3                    0                   -0                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  157                  162                  200                  160                  160                  155                  160                  160                    0                   88                   22                   18                   38                    0                   86                   35                    0                 1000                  161                  160                  211                  160                  167                  160                  160                  152                  167                    0                   58                   63                    0                   63                    0                   37                   50                   13                    0                  181                  158                  208                  218                  541                 61.8                    0                   19                    9                   41                  100                    3                  200                  161                  183                 1000                  540                 60.5                   33                   33                   30                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/14 12:52:09.367                    1                0.074                100.0                0.059                100.0              196.727              172.418              206.628              172.317                    0                   -1                    0                   -3                    0                   -0                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  157                  162                  200                  160                  160                  155                  160                  160                    0                   88                   22                   18                   38                    0                   86                   35                    0                 1000                  161                  160                  211                  160                  167                  160                  160                  152                  167                    0                   58                   63                    0                   63                    0                   37                   50                   13                    0                  181                  158                  208                  218                  541                 61.8                    0                   19                    9                   41                  100                    3                  200                  161                  183                 1000                  540                 60.5                   33                   33                   30                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/14 12:52:09.461                    1                0.074                100.0                0.059                100.0              196.733              172.418              206.618              172.317                    0                   -1                    0                   -3                    0                   -0                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  157                  162                  200                  160                  160                  155                  160                  160                    0                   88                   22                   18                   38                    0                   86                   35                    0                 1000                  161                  160                  211                  160                  167                  160                  160                  152                  167                    0                   58                   63                    0                   63                    0                   37                   50                   13                    0                  181                  157                  208                  218                  541                 61.8                    0                   19                    9                   41                  100                    3                  200                  161                  183                 1000                  540                 60.5                   33                   33                   30                    0                  100                    3                  0.0                    0                  0.0                    0
2019/03/14 12:52:09.570                    1                0.030                100.0                0.059                100.0              196.729              172.418              206.608              172.317                    0                   -1                    0                   -3                    0                   -0                    0                  0.0                    0                    0                    0                    0                    0                   -1                    0                   -2                    0                   -1                    0                  0.0                    0                   -1                    0                    0                 1000                  157                  162                  200                  160                  160                  155                  160                  160                    0                   88                   22                   18                   38                    0                   86                   35                    0                 1000                  161                  160                  211                  160                  167                  160                  160                  152                  167                    0                   58                   63                    0                   63                    0                   37                   50                   13                    0                  181                  157                  208                  218                  541                 61.8                    0                   19                    9                   41                  100                    3                  200                  161                  183                 1000                  540                 60.5                   33                   33                   30                    0                  100                    3                  0.0                    0                  0.0                    0
